orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label,mission
2.382951591,1.8876,0.0297,-0.0297,392,10.4,-10.4,1.86,0.21,-0.13,1253,5427,108,-108,0.929,0.104,-0.069,1,Kepler
21.02250608,4.1072,0.0538,-0.0538,1770,32.1,-32.1,3.07,0.21,-0.14,521,5067,102,-102,0.75,0.052,-0.033,1,Kepler
3.219814777,2.0642,0.0392,-0.0392,488,17.6,-17.6,1.69,0.11,-0.08,998,5103,101,-101,0.787,0.051,-0.039,1,Kepler
5.912273234,2.3254,0.0296,-0.0296,961,17.2,-17.2,1.73,0.09,-0.1,585,4072,73,-81,0.57,0.029,-0.032,1,Kepler
8.98581901,2.8606,0.0413,-0.0413,881,18.5,-18.5,1.65,0.09,-0.09,509,4072,73,-81,0.57,0.029,-0.032,1,Kepler
20.5452375,2.517,0.0947,-0.0947,219,14,-14,2.41,0.56,-0.63,742,5670,280,-229,1.264,0.298,-0.328,0,Kepler
33.60123371,4.4056,0.0578,-0.0578,7430,33.2,-33.2,8.46,0.4,-0.5,495,5149,113,-82,0.93,0.044,-0.055,1,Kepler
6.76652928,2.9004,0.0546,-0.0546,451,17.2,-17.2,1.97,0.09,-0.12,845,5149,113,-82,0.93,0.044,-0.055,1,Kepler
4.347288783,2.1024,0.0502,-0.0502,452,13.2,-13.2,2.36,0.39,-0.29,1174,5754,78,-78,1.122,0.184,-0.138,1,Kepler
4.601811819,2.2607,0.0367,-0.0367,756,14.1,-14.1,2.35,0.09,-0.18,896,4986,82,-82,0.833,0.032,-0.064,1,Kepler
11.18719905,3.252,0.122,-0.122,354,17.5,-17.5,1.55,0.06,-0.12,667,4986,82,-82,0.833,0.032,-0.064,1,Kepler
4.220965778,3.0854,0.0645,-0.0645,2260,17.9,-17.9,2.62,0.58,-0.58,595,3837,481,-259,0.517,0.114,-0.114,1,Kepler
6.998099523,2.0488,0.0142,-0.0142,20300,128,-128,588.66,129,-46.2,853,5612,152,-152,0.829,0.181,-0.065,0,Kepler
5.95489993,2.3892,0.0281,-0.0281,1410,17.8,-17.8,2.33,0.1,-0.11,635,4261,85,-85,0.633,0.026,-0.029,1,Kepler
12.03987488,2.7363,0.0411,-0.0411,1250,23.5,-23.5,2.18,0.09,-0.1,502,4261,85,-85,0.633,0.026,-0.029,1,Kepler
20.83762895,2.3734,0.0987,-0.0987,439,30.9,-30.9,1.42,0.06,-0.07,418,4261,85,-85,0.633,0.026,-0.029,1,Kepler
8.8111022,5.0683,0.0771,-0.0771,401,6.1,-6.1,63.66,8.98,-18,1399,6200,125,-113,2.404,0.339,-0.678,0,Kepler
23.58917143,5.073,0.325,-0.325,1200,27.4,-27.4,3.16,0.3,-0.33,487,4919,146,-146,0.721,0.069,-0.075,1,Kepler
6.481633073,3.784,0.0339,-0.0339,299,2.7,-2.7,2.54,0.11,-0.12,1145,5945,71,-71,1.302,0.058,-0.058,1,Kepler
10.37168928,3.035,0.0456,-0.0456,1250,21.2,-21.2,3.2,0.18,-0.28,720,5121,76,-84,0.888,0.049,-0.077,1,Kepler
3.96996298,1.1757,0.097,-0.097,299,24.5,-24.5,1.78,0.09,-0.16,992,5121,76,-84,0.888,0.049,-0.077,1,Kepler
4.40841331,5.012,0.106,-0.106,549,13.4,-13.4,2.66,0.79,-0.33,1139,6007,189,-189,0.961,0.285,-0.122,1,Kepler
7.9426176,6.703,0.173,-0.173,1590,40.4,-40.4,4.68,1.46,-0.48,878,5811,157,-192,0.926,0.289,-0.096,0,Kepler
226.8904775,7.558,0.193,-0.193,3140,69.4,-69.4,4.53,0.32,-0.2,236,5067,102,-102,0.75,0.052,-0.033,1,Kepler
1.956811408,2.1958,0.0257,-0.0257,24900,244,-244,21.58,1.33,-1.47,1109,5209,171,-155,0.603,0.037,-0.041,0,Kepler
9.439459486,2.8979,0.0188,-0.0188,3040,18.8,-18.8,4.16,0.5,-0.28,686,5097,152,-152,0.779,0.093,-0.053,1,Kepler
11.52306746,3.8757,0.0209,-0.0209,507,4.2,-4.2,3.13,0.2,-0.17,927,5644,84,-75,1.411,0.091,-0.073,1,Kepler
20.47748843,2.8364,0.0419,-0.0419,1380,28.2,-28.2,2.92,0.35,-0.19,530,5097,152,-152,0.779,0.093,-0.053,1,Kepler
3.336123113,1.9616,0.0333,-0.0333,516,13.7,-13.7,1.74,0.2,-0.12,970,5097,152,-152,0.779,0.093,-0.053,1,Kepler
8.01078456,2.312,0.0336,-0.0336,1330,29.3,-29.3,1.72,0.13,-0.2,453,3713,74,-92,0.47,0.036,-0.054,1,Kepler
12.07134205,4.3224,0.0983,-0.0983,759,26.4,-26.4,1.29,0.1,-0.15,395,3713,74,-92,0.47,0.036,-0.054,1,Kepler
20.99587872,2.6333,0.0866,-0.0866,767,42.9,-42.9,1.3,0.1,-0.15,328,3713,74,-92,0.47,0.036,-0.054,1,Kepler
7.41113177,2.5242,0.0492,-0.0492,621,14.3,-14.3,2.45,0.77,-0.25,905,5849,157,-192,0.919,0.289,-0.096,1,Kepler
1.000747038,0.9967,0.0388,-0.0388,1820,16.9,-16.9,4.14,0.75,-0.57,1620,5472,179,-179,0.79,0.143,-0.108,0,Kepler
8.884922995,2.07004,0.00709,-0.00709,16100,47.4,-47.4,10.51,0.56,-0.57,770,5332,106,-96,0.843,0.045,-0.045,1,Kepler
8.09888906,4.20241,0.00982,-0.00982,6910,18,-18,8.95,2.94,-0.98,986,6214,174,-217,1.076,0.353,-0.118,1,Kepler
10.00653012,5.344,0.114,-0.114,936,14.7,-14.7,3.52,1.11,-0.38,876,6063,181,-217,1.001,0.318,-0.106,1,Kepler
17.85522168,7.41287,0.00581,-0.00581,9070,11.2,-11.2,13.16,2.57,-0.65,911,6823,61,-92,1.367,0.267,-0.067,1,Kepler
5.007316661,4.2362,0.0248,-0.0248,6930,19.7,-19.7,6.96,1.75,-0.62,998,5865,146,-190,0.827,0.208,-0.074,1,Kepler
2.211116989,1.6485,0.0297,-0.0297,724,18.9,-18.9,1.85,0.13,-0.05,931,4500,90,-90,0.646,0.043,-0.02,1,Kepler
27.9541337,3.95,0.138,-0.138,943,39.6,-39.6,1.9,0.13,-0.06,400,4500,90,-90,0.646,0.043,-0.02,1,Kepler
12.69104387,3.7727,0.0452,-0.0452,252,4.6,-4.6,2.57,0.4,-0.65,1008,5869,117,-117,1.626,0.254,-0.413,1,Kepler
4.409409243,3.8636,0.0468,-0.0468,12900,174,-174,10.95,3.05,-2.03,1101,5600,186,-169,0.975,0.271,-0.181,0,Kepler
16.23947096,4.0374,0.0345,-0.0345,2590,22.5,-22.5,4.14,0.38,-0.15,598,5191,103,-103,0.837,0.078,-0.03,1,Kepler
6.308201629,2.9785,0.0323,-0.0323,1330,17.3,-17.3,2.96,0.28,-0.1,819,5191,103,-103,0.837,0.078,-0.03,1,Kepler
2.052349884,2.0778,0.0109,-0.0109,14300,17.9,-17.9,13.12,2.01,-1.18,1497,5855,70,-88,1.08,0.166,-0.097,1,Kepler
9.7704486,2.4517,0.0443,-0.0443,1900,36.6,-36.6,2.23,0.14,-0.2,460,3906,78,-86,0.509,0.032,-0.046,1,Kepler
5.169804269,2.153,0.0493,-0.0493,1040,27.7,-27.7,1.66,0.11,-0.15,569,3906,78,-86,0.509,0.032,-0.046,1,Kepler
21.22261195,6.5093,0.042,-0.042,366,3.5,-3.5,2.48,0.11,-0.11,771,5945,71,-71,1.302,0.058,-0.058,1,Kepler
20.09017037,4.154,0.154,-0.154,1430,41.4,-41.4,2.25,0.14,-0.21,362,3906,78,-86,0.509,0.032,-0.046,1,Kepler
7.11373257,2.1764,0.0496,-0.0496,808,20.5,-20.5,1.16,0.13,-0.17,429,3561,71,-89,0.411,0.045,-0.06,1,Kepler
3.306551643,1.8177,0.0485,-0.0485,509,15.6,-15.6,0.91,0.1,-0.13,554,3561,71,-89,0.411,0.045,-0.06,1,Kepler
15.36845737,2.4714,0.069,-0.069,756,26.4,-26.4,1.11,0.12,-0.16,332,3561,71,-89,0.411,0.045,-0.06,1,Kepler
13.81020318,3.048,0.0635,-0.0635,1310,31.5,-31.5,4.56,1.33,-0.88,833,5942,176,-193,1.142,0.333,-0.222,1,Kepler
4.093578461,2.5833,0.063,-0.063,539,17,-17,2.85,0.8,-0.34,1182,6077,162,-217,0.999,0.28,-0.12,1,Kepler
105.145959,8.593,0.446,-0.446,685,45.6,-45.6,3.43,0.96,-0.42,401,6077,162,-217,0.999,0.28,-0.12,1,Kepler
10.8484518,2.9993,0.0431,-0.0431,1680,28.8,-28.8,2.34,0.44,-0.43,499,4201,676,-416,0.591,0.109,-0.109,1,Kepler
6.66833241,1.915,0.132,-0.132,362,30.1,-30.1,1.18,0.21,-0.22,587,4201,676,-416,0.591,0.109,-0.109,1,Kepler
4.082274889,3.23015,0.00288,-0.00288,17900,12.5,-12.5,10.55,2.4,-0.87,1016,5655,152,-152,0.794,0.181,-0.065,1,Kepler
42.1406089,5.083,0.155,-0.155,896,43.6,-43.6,1.85,0.13,-0.05,349,4500,90,-90,0.646,0.043,-0.02,1,Kepler
4.617490562,2.2618,0.0477,-0.0477,576,21.8,-21.8,1.62,0.11,-0.05,728,4500,90,-90,0.646,0.043,-0.02,1,Kepler
10.19849255,2.4283,0.0705,-0.0705,634,31.3,-31.3,1.75,0.11,-0.06,559,4500,90,-90,0.646,0.043,-0.02,1,Kepler
5.795063956,3.2496,0.0513,-0.0513,1690,26.5,-26.5,4.33,0.98,-0.39,950,5865,158,-158,0.827,0.186,-0.074,0,Kepler
7.15681552,2.5882,0.0463,-0.0463,867,19.8,-19.8,2.47,0.1,-0.2,782,5029,83,-75,0.838,0.033,-0.066,1,Kepler
17.64830851,2.0873,0.0752,-0.0752,763,35.7,-35.7,2.43,0.1,-0.19,579,5029,83,-75,0.838,0.033,-0.066,1,Kepler
4.14810719,2.535,0.183,-0.183,175,15.3,-15.3,1.08,0.04,-0.09,938,5029,83,-75,0.838,0.033,-0.066,1,Kepler
16.51410989,4.1575,0.0539,-0.0539,974,18.5,-18.5,2.72,0.27,-0.24,655,5527,111,-111,0.866,0.089,-0.074,1,Kepler
30.1329298,5.172,0.113,-0.113,1020,24,-24,3.14,0.32,-0.27,536,5527,111,-111,0.866,0.089,-0.074,1,Kepler
4.79090809,2.603,0.11,-0.11,251,13.2,-13.2,1.36,0.14,-0.12,990,5527,111,-111,0.866,0.089,-0.074,1,Kepler
31.71981013,4.819,0.0498,-0.0498,363,6.1,-6.1,3.09,0.49,-0.78,743,5869,117,-117,1.626,0.254,-0.413,1,Kepler
99.6415962,4.448,0.14,-0.14,953,44.1,-44.1,2.64,0.27,-0.23,360,5527,111,-111,0.866,0.089,-0.074,1,Kepler
4.708326451,3.16114,0.00526,-0.00526,7910,14.4,-14.4,10.6,2.85,-2.56,1162,5560,166,-166,1.21,0.325,-0.293,1,Kepler
16.37198661,3.8449,0.0654,-0.0654,4150,84,-84,540.37,39.3,-58.4,438,4187,125,-125,0.592,0.043,-0.064,0,Kepler
5.392026903,2.9804,0.0352,-0.0352,1150,17.2,-17.2,2.68,0.36,-0.19,850,5198,155,-155,0.801,0.106,-0.057,1,Kepler
6.491682808,4.301,0.0272,-0.0272,7160,17.2,-17.2,9.66,3.27,-1.31,1062,6123,193,-265,1.107,0.375,-0.15,1,Kepler
3.044770796,10.0134,0.0663,-0.0663,1700,10.1,-10.1,24.54,4.89,-1.96,1076,5525,165,-165,0.753,0.15,-0.06,0,Kepler
3.855603916,3.2179,0.0101,-0.0101,16700,18.2,-18.2,13.61,3.8,-1.35,1212,6033,193,-265,1.046,0.292,-0.104,1,Kepler
3.855599139,3.183,0.0616,-0.0616,1030,13.2,-13.2,3.57,1,-0.33,1158,5936,164,-205,0.965,0.268,-0.089,0,Kepler
38.47876629,5.04169,0.00343,-0.00343,23500,25.4,-25.4,13.26,1.78,-0.59,484,5510,98,-109,0.879,0.118,-0.039,1,Kepler
37.60166128,8.30604,0.00855,-0.00855,59100,43.7,-43.7,27.22,8.22,-4.42,606,6140,164,-201,1.096,0.331,-0.178,0,Kepler
3.314947362,1.8007,0.0284,-0.0284,1400,13.6,-13.6,3.94,1.11,-0.37,1155,5609,150,-166,0.944,0.266,-0.089,1,Kepler
6.71969089,3.0231,0.0879,-0.0879,970,26.2,-26.2,4.37,1.06,-0.57,952,5931,177,-177,0.866,0.21,-0.113,0,Kepler
39.6431552,6.5292,0.00694,-0.00694,15700,24.4,-24.4,10.98,0.72,-0.99,472,5231,83,-73,0.9,0.059,-0.081,1,Kepler
51.42598578,16.9422,0.0148,-0.0148,66100,43.1,-43.1,29.66,9.26,-3.31,549,6257,173,-239,1.147,0.358,-0.128,0,Kepler
21.80451611,3.4097,0.0714,-0.0714,1140,26.4,-26.4,2.6,0.47,-0.19,543,5481,163,-146,0.708,0.127,-0.051,1,Kepler
10.28194593,3.4366,0.0541,-0.0541,1110,21.3,-21.3,2.53,0.36,-0.19,680,5196,155,-155,0.775,0.111,-0.056,1,Kepler
18.11993039,4.2309,0.0581,-0.0581,1510,25.8,-25.8,2.95,0.42,-0.22,563,5196,155,-155,0.775,0.111,-0.056,1,Kepler
3.78402867,1.9012,0.0678,-0.0678,426,18.4,-18.4,1.7,0.25,-0.12,949,5196,155,-155,0.775,0.111,-0.056,1,Kepler
5.15448142,3.228,0.122,-0.122,698,16.4,-16.4,2.94,0.63,-0.39,964,5431,161,-161,0.884,0.19,-0.117,1,Kepler
33.80364366,11.4813,0.0187,-0.0187,13500,26.6,-26.6,20.7,3.24,-4.86,745,5855,117,-117,1.796,0.281,-0.422,0,Kepler
5.743469797,3.4412,0.0357,-0.0357,1240,17.8,-17.8,3.13,0.97,-0.31,982,5897,159,-177,0.891,0.277,-0.087,1,Kepler
19.97448524,4.23479,0.00624,-0.00624,40300,44.3,-44.3,26.56,8.31,-2.77,700,6108,171,-214,0.997,0.312,-0.104,0,Kepler
3.166353562,3.3129,0.0233,-0.0233,1470,13.4,-13.4,3.82,1.22,-0.41,1273,6007,169,-211,0.998,0.318,-0.106,1,Kepler
23.89963441,3.81881,0.00835,-0.00835,21000,43.8,-43.8,44.04,13.9,-4.62,652,6192,169,-225,0.924,0.291,-0.097,0,Kepler
3.388012244,2.6849,0.0719,-0.0719,280,9.9,-9.9,2.11,0.33,-0.41,1315,5553,111,,1.25,0.196,-0.24,1,Kepler
5.83909761,3.1915,0.0899,-0.0899,274,11.6,-11.6,2.06,0.33,-0.39,1097,5553,111,0,1.25,0.196,-0.24,1,Kepler
1.620467654,2.1888,0.0995,-0.0995,160,8.3,-8.3,1.57,0.24,-0.3,1681,5553,111,0,1.25,0.196,-0.24,1,Kepler
10.6816951,3.605,0.11,-0.11,308,14.6,-14.6,2.3,0.36,-0.44,897,5553,111,0,1.25,0.196,-0.24,1,Kepler
6.104849417,4.6912,0.0143,-0.0143,2090,8.1,-8.1,3.18,0.17,-0.19,784,5085,102,-102,0.712,0.038,-0.042,1,Kepler
3.578780566,2.91089,0.00147,-0.00147,11400,7.2,-7.2,10.43,0.62,-0.62,1145,5524,110,-110,0.994,0.059,-0.059,1,Kepler
3.187067566,3.119,0.124,-0.124,1040,34.5,-34.5,23.88,5.1,-2.35,1079,5450,197,-180,0.811,0.173,-0.08,0,Kepler
5.826657508,2.9183,0.0321,-0.0321,1540,20.9,-20.9,4.09,0.6,-0.49,1013,5561,75,-83,1.06,0.156,-0.127,1,Kepler
12.41216347,3.739,0.111,-0.111,611,26,-26,2.58,0.38,-0.31,787,5561,75,-83,1.06,0.156,-0.127,1,Kepler
18.74649011,3.895,0.127,-0.127,797,32.8,-32.8,3.05,0.45,-0.37,686,5561,75,-83,1.06,0.156,-0.127,1,Kepler
20.86021229,5.1937,0.0335,-0.0335,1910,17.5,-17.5,5.5,0.82,-1.09,781,6035,120,-120,1.257,0.187,-0.25,1,Kepler
42.63427848,6.1998,0.0535,-0.0535,1720,22.8,-22.8,5.22,0.78,-1.03,615,6035,120,-120,1.257,0.187,-0.25,1,Kepler
87.6476068,8.871,0.128,-0.128,1010,27.4,-27.4,4,0.6,-0.79,484,6035,120,-120,1.257,0.187,-0.25,1,Kepler
9.467821474,2.4327,0.0221,-0.0221,2240,19.8,-19.8,2.13,0.19,-0.25,407,3582,71,-89,0.458,0.04,-0.055,1,Kepler
0.893040969,1.0981,0.0159,-0.0159,742,10.2,-10.2,1.24,0.1,-0.15,893,3582,71,-89,0.458,0.04,-0.055,1,Kepler
4.942783419,3.25346,0.00605,-0.00605,11100,6.7,-6.7,10.62,1.44,-0.73,1008,5514,98,-109,0.978,0.133,-0.067,1,Kepler
20.83426731,4.0454,0.0694,-0.0694,988,25,-25,2.74,0.69,-0.22,595,5537,166,-166,0.88,0.221,-0.069,1,Kepler
9.94602357,3.3862,0.0557,-0.0557,995,20.5,-20.5,3.12,0.44,-0.43,807,5344,80,-80,1.013,0.141,-0.141,1,Kepler
1.04562195,1.8955,0.0725,-0.0725,213,9.7,-9.7,1.45,0.2,-0.2,1710,5344,80,-80,1.013,0.141,-0.141,1,Kepler
5.71462396,2.336,0.124,-0.124,298,19.8,-19.8,1.78,0.24,-0.25,971,5344,80,-80,1.013,0.141,-0.141,1,Kepler
102.9641952,15.735,0.263,-0.263,1900,27.3,-27.3,39,1.1,-9.39,797,5047,40,-160,7.119,0.201,-1.713,0,Kepler
8.14515981,5.073,0.513,-0.513,447,17.4,-17.4,3.43,0.5,-0.7,1050,5896,117,-105,1.24,0.183,-0.251,1,Kepler
18.9985279,4.529,0.333,-0.333,431,29,-29,43.17,6.37,-8.74,792,5896,117,-105,1.24,0.183,-0.251,1,Kepler
4.24439049,3.282,0.135,-0.135,174,12.7,-12.7,2.07,0.3,-0.42,1305,5896,117,-105,1.24,0.183,-0.251,1,Kepler
28.5742692,4.9427,0.0403,-0.0403,825,9.2,-9.2,2.32,0.19,-0.2,538,5551,111,-111,0.812,0.07,-0.07,1,Kepler
7.34373964,1.1784,0.0466,-0.0466,574,21.8,-21.8,1.84,0.4,-0.14,839,5757,155,-155,0.762,0.168,-0.056,1,Kepler
0.445277068,3.539,0.276,-0.276,187,7.8,-7.8,35.74,14.1,-3.49,2562,6167,156,-205,1.064,0.419,-0.104,0,Kepler
0.379463865,0.86896,0.00507,-0.00507,1970,5.8,-5.8,59.56,34.6,-38.1,3000,5075,136,-151,1.783,1.035,-1.139,0,Kepler
9.88047978,2.78458,0.00644,-0.00644,18500,36.6,-36.6,23.6,7.06,-2.34,860,6113,164,-200,0.917,0.274,-0.091,0,Kepler
4.6484156,38.1939,0,0,128,2.4,-2.4,5.06,0.52,-2.1,2259,6980,167,-230,3.482,0.362,-1.447,0,Kepler
17.51201477,1.8248,0.00727,-0.00727,4510,13.9,-13.9,13.66,4.26,-2.3,804,6224,197,-241,1.132,0.353,-0.19,0,Kepler
0.525154153,2.1441,0.0297,-0.0297,748,8.1,-8.1,23.61,5.28,-2.85,2073,5582,169,-152,0.846,0.189,-0.102,0,Kepler
1.303861044,4.0541,0.0379,-0.0379,598,5.1,-5.1,27.85,7.53,-3.25,1610,5758,155,-155,0.902,0.244,-0.105,0,Kepler
0.73452496,6.7,,,,,,,,,,,,,,,,0,Kepler
2.55549176,9.083,0.507,-0.507,114,5.6,-5.6,23.35,7.02,-2.34,1312,5948,161,-178,0.901,0.271,-0.09,0,Kepler
2.947376671,2.0911,0.0437,-0.0437,433,8.5,-8.5,403.59,86,-105,2404,8090,226,-340,2.234,0.476,-0.581,0,Kepler
224.7789355,11.1899,0.0916,-0.0916,3490,15.8,-15.8,7.67,1.33,-1.2,333,5873,93,-129,1.235,0.213,-0.194,1,Kepler
0.890110752,0.8774,0.0942,-0.0942,322,23.8,-23.8,1.25,0.12,-0.07,1372,4768,143,-129,0.711,0.064,-0.043,0,Kepler
5.76573396,2.924,0.122,-0.122,248,13.2,-13.2,7.47,0.89,-2.5,1964,5772,78,-86,4.434,0.531,-1.486,0,Kepler
7.42608123,3.6379,0.0672,-0.0672,443,12.6,-12.6,2.47,0.39,-0.23,1037,6049,72,-91,1.176,0.184,-0.107,1,Kepler
15.9868932,4.158,0.538,-0.538,179,18.3,-18.3,1.62,0.25,-0.15,803,6049,72,-91,1.176,0.184,-0.107,1,Kepler
0.73094589,4.32,0.2,-0.2,250,8.3,-8.3,17.12,5.06,-1.6,1922,5901,158,-193,0.848,0.251,-0.079,0,Kepler
18.92537246,3.9835,0.0683,-0.0683,641,16.5,-16.5,13.92,2,-4.66,1171,4941,49,-118,4.885,0.701,-1.636,1,Kepler
0.933749106,4.256,0.796,-0.796,186,12.8,-12.8,3.22,0.61,-1.05,2863,6215,171,-171,2.188,0.415,-0.711,0,Kepler
2.037440623,3.442,0.127,-0.127,119,5.2,-5.2,1.19,0.36,-0.16,1572,6253,169,-207,1.015,0.312,-0.134,0,Kepler
31.5925809,13.566,0.367,-0.367,145,6.1,-6.1,1.78,0.28,-0.41,688,5676,115,-104,1.487,0.229,-0.344,1,Kepler
17.157236,11.284,0.248,-0.248,110,5,-5,1.55,0.24,-0.36,844,5676,115,-104,1.487,0.229,-0.344,1,Kepler
1.97376085,1.82542,0.00776,-0.00776,30200,31.3,-31.3,8.78,1.43,-2.13,753,3807,291,-291,0.503,0.082,-0.122,1,Kepler
4.618767792,5.9957,0.0461,-0.0461,4400,18.4,-18.4,7.48,2.17,-1.17,1170,6013,163,-181,1.033,0.3,-0.161,0,Kepler
2.785821236,3.5599,0.0416,-0.0416,68.9,1.5,-1.5,1.69,0.11,-0.09,1784,6202,74,-83,1.733,0.118,-0.095,1,Kepler
52.56901867,6.7507,0.0498,-0.0498,26900,174,-174,78.54,25.9,-11.1,737,7240,200,-343,1.717,0.565,-0.242,0,Kepler
3.411758679,3.158,0.118,-0.118,571,19.2,-19.2,14.71,1.42,-2.12,684,3995,126,-140,0.561,0.054,-0.081,0,Kepler
0.525426427,1.0801,0.0258,-0.0258,325,6.6,-6.6,1.45,0.33,-0.13,2069,5791,155,-173,0.802,0.181,-0.072,0,Kepler
1.269091415,1.4647,0.0254,-0.0254,341,5.6,-5.6,1.41,0.1,-0.06,1331,5041,100,-100,0.766,0.051,-0.037,1,Kepler
2.853133997,1.465,0.0434,-0.0434,277,8.3,-8.3,1.36,0.1,-0.06,1016,5041,100,-100,0.766,0.051,-0.037,1,Kepler
6.79685353,3.1702,0.0835,-0.0835,393,14.9,-14.9,2.01,0.62,-0.2,985,6061,180,-198,0.97,0.3,-0.1,1,Kepler
8.667822346,4.9658,0.0273,-0.0273,2120,13.6,-13.6,67.37,16.4,-30.5,1303,6266,189,-207,1.889,0.46,-0.854,0,Kepler
1.475323222,2.3155,0.0735,-0.0735,155,6.5,-6.5,5.88,0.85,-1.97,2740,4941,49,-118,4.885,0.701,-1.636,1,Kepler
4.15246118,2.5755,0.0901,-0.0901,223,9.9,-9.9,7.62,1.09,-2.55,1941,4941,49,-118,4.885,0.701,-1.636,1,Kepler
6.7210783,7.46,,,,,,,,,,,,,,,,0,Kepler
8.7348852,4.49,0.13,-0.13,271,11.7,-11.7,1.59,0.52,-0.17,890,5982,160,-195,0.96,0.314,-0.105,1,Kepler
10.26547688,3.733,0.157,-0.157,400,22.9,-22.9,1.81,0.5,-0.15,770,5699,152,-169,0.853,0.235,-0.073,0,Kepler
3.305577989,2.5903,0.0849,-0.0849,18000,538,-538,25.89,4.32,-2.02,1027,5534,163,-163,0.707,0.118,-0.055,0,Kepler
4.800653901,9.0419,0.055,-0.055,15300,63.7,-63.7,16.91,6.01,-2,1347,6715,161,-241,1.241,0.441,-0.147,0,Kepler
15.06649901,5.9885,0.0487,-0.0487,36300,285,-285,56.44,9.3,-14,932,5751,77,-77,1.626,0.268,-0.402,0,Kepler
34.82008158,11.1711,0.0216,-0.0216,18800,25.8,-25.8,11.36,1.16,-1.16,459,5114,153,-138,0.784,0.08,-0.08,0,Kepler
0.651784374,2.0141,0.0144,-0.0144,2780,14.8,-14.8,33.65,8.94,-5.49,2090,5555,166,-166,1.061,0.282,-0.173,0,Kepler
1.353771892,7.012,0.212,-0.212,1350,23.3,-23.3,430.99,136,-48.6,4903,4283,77,-60,15.76,4.978,-1.778,0,Kepler
18.95491633,24.249,0.132,-0.132,868,4.3,-4.3,71.39,8.6,-20.1,1139,6362,129,-116,2.534,0.305,-0.712,0,Kepler
4.348866254,3.2797,0.0741,-0.0741,626,13.3,-13.3,2436.69,498,-809,6421,3598,78,-78,101.451,20.714,-33.66,0,Kepler
47.93094546,2.6897,0.016,-0.016,2140,10.8,-10.8,68.02,15.9,-14.5,905,8214,226,-340,1.938,0.454,-0.413,0,Kepler
3.99751422,3.686,0.832,-0.832,32.8,7,-7,2.98,0.06,-0.06,2203,5066,75,-75,5.324,0.107,-0.107,0,Kepler
1.592633181,5.5605,,,633,,,1.56,0.13,-0.12,1053,4506,121,-135,0.651,0.053,-0.053,0,Kepler
67.5923754,12.249,0.332,-0.332,4160,79.7,-79.7,12.1,2.25,-2.76,588,6038,120,-120,1.744,0.325,-0.398,1,Kepler
17.02902786,4.645,0.113,-0.113,569,20.5,-20.5,2.54,0.38,-0.41,755,5839,105,-105,1.067,0.156,-0.172,1,Kepler
6.84619236,3.529,0.145,-0.145,247,15.2,-15.2,1.67,0.25,-0.27,1022,5839,105,-105,1.067,0.156,-0.172,1,Kepler
67.8321638,7.358,0.254,-0.254,508,33.3,-33.3,2.39,0.35,-0.38,476,5839,105,-105,1.067,0.156,-0.172,1,Kepler
43.1312147,3.198,0.183,-0.183,448,39.6,-39.6,2.39,0.35,-0.39,554,5839,105,-105,1.067,0.156,-0.172,1,Kepler
1.224866441,1.7086,0.0841,-0.0841,196,10.9,-10.9,1.54,0.23,-0.22,1741,5553,74,-74,1.107,0.161,-0.161,1,Kepler
37.8102649,8.733,0.132,-0.132,570,18.2,-18.2,2.33,0.72,-0.29,566,6085,182,-200,0.973,0.302,-0.121,1,Kepler
25.93406406,4.6142,0.0732,-0.0732,415,11,-11,2.48,0.42,-0.34,695,5952,119,-119,1.225,0.207,-0.17,1,Kepler
83.4463485,6.536,0.121,-0.121,503,15,-15,2.73,0.47,-0.37,471,5952,119,-119,1.225,0.207,-0.17,1,Kepler
7.04710032,2.926,0.152,-0.152,401,19.5,-19.5,25.2,6.77,-3.94,986,5766,156,-173,1.068,0.287,-0.167,0,Kepler
12.99204853,6.0175,0.0963,-0.0963,271,8,-8,2.03,0.3,-0.34,866,5765,105,-116,1.242,0.188,-0.209,1,Kepler
11.11620211,4.211,0.0787,-0.0787,4840,67.3,-67.3,8.96,2.49,-1.06,853,6122,183,-220,0.996,0.276,-0.118,0,Kepler
1.922861499,3.5734,0.0581,-0.0581,1920,31.2,-31.2,5.09,1.21,-0.44,1392,5778,154,-188,0.911,0.217,-0.078,0,Kepler
0.635445336,1.8592,0.0154,-0.0154,2550,15.3,-15.3,19,1.9,-2.52,1177,3920,141,-156,0.55,0.055,-0.073,0,Kepler
1.665784138,1.8946,0.0182,-0.0182,2010,15.2,-15.2,97.27,16.1,-37.6,2636,6261,175,-159,2.789,0.463,-1.079,0,Kepler
55.6639167,23.546,0.271,-0.271,3410,38.8,-38.8,34.14,8.44,-3.6,434,5587,166,-166,0.853,0.211,-0.09,0,Kepler
52.09081627,8.6388,0.0228,-0.0228,2890,12.6,-12.6,7.14,1.33,-1.09,592,6198,111,-136,1.324,0.247,-0.202,1,Kepler
7.1548608,7.694,0.363,-0.363,780,42.5,-42.5,7.41,5.46,-0.99,1482,7443,226,-320,1.739,1.28,-0.232,0,Kepler
